frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
380,1,"(2089.4412743165863, 1478.5109586766544, 2774.260800577815, 2051.7114564055137)","(2279.8212890625, 1802.42724609375, 2601.2431640625, 1955.3367919921875)",0.5113255977630615,AP05JEO,0.210211861362007
381,1,"(2090.5306659880025, 1483.2649177019302, 2776.243258880155, 2057.203392632701)","(2277.1826171875, 1807.056640625, 2602.52734375, 1942.978515625)",0.4760589301586151,AP05JEO,0.487146792244369
382,1,"(2086.974632270547, 1488.36745872875, 2772.5997255602542, 2063.6662613512776)","(2286.530517578125, 1818.0238037109375, 2601.58642578125, 1957.06201171875)",0.4895417392253876,AP05JEO,0.29590586356030835
383,1,"(2087.1855823905976, 1492.711512033498, 2774.471442347764, 2069.117988240094)","(2280.49169921875, 1819.75732421875, 2597.314208984375, 1958.12890625)",0.39593595266342163,AP05JEO,0.34103656264040866
384,1,"(2088.622598469323, 1495.9596145302132, 2776.980766859643, 2072.869961729185)","(2290.69189453125, 1825.794189453125, 2598.5973307291665, 1962.4677734375)",0,0,0
385,1,"(2090.0596145480476, 1499.2077170269283, 2779.490091371522, 2076.6219352182766)","(2300.89208984375, 1831.8310546875, 2599.8804524739585, 1966.806640625)",0,0,0
386,1,"(2091.496630626773, 1502.4558195236436, 2781.999415883401, 2080.3739087073677)","(2311.09228515625, 1837.867919921875, 2601.16357421875, 1971.1455078125)",0.4503430724143982,AP05JEQ,0.2015185843500297
387,1,"(2089.683873520297, 1503.3722867004867, 2783.1265691211297, 2082.1586242710787)","(2286.0732421875, 1828.2711181640625, 2604.86865234375, 1968.3284912109375)",0.5061474442481995,AP05JEQ,0.25635007942523036
388,1,"(2091.1809515027207, 1505.9638100941918, 2788.5995421277958, 2086.464109411847)","(2288.56591796875, 1832.1163330078125, 2605.91357421875, 1980.0318603515625)",0.49161767959594727,AP05JEO,0.1496140449747018
389,1,"(2091.5585170863624, 1508.5905078955557, 2789.695390630254, 2089.7452419683686)","(2295.078369140625, 1836.7001953125, 2611.53857421875, 1976.1990966796875)",0,0,0
390,1,"(2091.9360826700035, 1511.2172056969196, 2790.791239132713, 2093.0263745248903)","(2301.5908203125, 1841.2840576171875, 2617.16357421875, 1972.3663330078125)",0.3763570487499237,AP05JEO,0.5041632317858318
391,1,"(2092.381294171253, 1512.0914057693672, 2790.520039275855, 2094.2766606157397)","(2301.717041015625, 1841.4056396484375, 2617.11279296875, 1972.2923583984375)",0.3737806975841522,AP05JEO,0.5041632317858318
392,1,"(2092.2091035745575, 1515.527673297826, 2787.676796856386, 2097.004957182545)","(2292.468017578125, 1854.31201171875, 2602.556640625, 1989.123779296875)",0.4422544538974762,AP05JEO,0.3531413936137382
393,1,"(2091.9155629120164, 1517.384861863278, 2788.157269541182, 2099.6227553009985)","(2303.19189453125, 1859.2730712890625, 2622.903076171875, 1989.9063720703125)",0.47721633315086365,AP05JEO,0.22081217528762365
394,1,"(2092.1018496583324, 1521.2340628562106, 2794.130669951166, 2105.332766450318)","(2304.3611653645835, 1864.0770670572917, 2626.262939453125, 1998.1748860677083)",0,0,0
395,1,"(2092.288136404649, 1525.0832638491431, 2800.10407036115, 2111.0427775996377)","(2305.5304361979165, 1868.8810628255208, 2629.622802734375, 2006.4434000651042)",0,0,0
396,1,"(2092.474423150965, 1528.9324648420757, 2806.0774707711344, 2116.7527887489573)","(2306.69970703125, 1873.68505859375, 2632.982666015625, 2014.7119140625)",0.360447496175766,AP05JEO,0.31495491115759433
397,1,"(2092.4751444979847, 1530.354062058756, 2810.817916829861, 2119.395577563848)","(2306.757568359375, 1873.56884765625, 2633.080078125, 2014.6201171875)",0.3610261082649231,AP05JEO,0.24606537312600252
398,1,"(2091.732650761162, 1531.9145929859228, 2810.4474825944912, 2121.010967138776)","(2316.60986328125, 1889.9681396484375, 2621.6962890625, 2016.7020263671875)",0.37966036796569824,AP05JEQ,0.206951945788353
399,1,"(2090.6374415141963, 1537.8303918881156, 2809.855382195088, 2126.166379651231)","(2297.84375, 1879.7332763671875, 2623.212890625, 2019.6544189453125)",0.5653019547462463,AP05JEO,0.5459870597384859
400,1,"(2091.9844044094807, 1539.9754812460512, 2811.222637992558, 2128.9990598801123)","(2309.79541015625, 1900.3641357421875, 2596.1552734375, 2015.0994873046875)",0.4863336682319641,AP05JEO,0.5482763803447716
401,1,"(2097.689656378431, 1545.0633479532685, 2822.6364099151433, 2134.2020300581567)","(2296.88330078125, 1889.7030029296875, 2611.23388671875, 2018.5902099609375)",0.4993918240070343,AP05JEO,0.31230159311275363
402,1,"(2098.7433525316064, 1548.0821469106763, 2824.832535700475, 2136.495288330912)","(2301.15830078125, 1893.4611328125, 2616.63046875, 2023.6653076171874)",0,0,0
403,1,"(2099.7970486847817, 1551.1009458680842, 2827.028661485807, 2138.7885466036673)","(2305.43330078125, 1897.2192626953124, 2622.02705078125, 2028.7404052734375)",0,0,0
404,1,"(2100.850744837957, 1554.1197448254918, 2829.2247872711387, 2141.081804876423)","(2309.70830078125, 1900.977392578125, 2627.4236328125, 2033.8155029296875)",0,0,0
405,1,"(2101.904440991132, 1557.1385437828997, 2831.4209130564705, 2143.3750631491785)","(2313.98330078125, 1904.7355224609375, 2632.82021484375, 2038.8906005859376)",0,0,0
406,1,"(2102.9581371443073, 1560.1573427403075, 2833.6170388418022, 2145.668321421934)","(2318.25830078125, 1908.49365234375, 2638.216796875, 2043.9656982421875)",0.25358065962791443,AP05JED,0.24315068646566032
407,1,"(2102.257491900633, 1562.5807921525702, 2835.455565133378, 2146.935406364111)","(2321.3765869140625, 1912.6788024902344, 2641.900146484375, 2048.9745178222656)",0,0,0
408,1,"(2101.5568466569584, 1565.0042415648327, 2837.294091424954, 2148.202491306288)","(2324.494873046875, 1916.8639526367188, 2645.58349609375, 2053.9833374023438)",0,0,0
409,1,"(2100.8562014132845, 1567.4276909770954, 2839.1326177165292, 2149.469576248465)","(2327.6131591796875, 1921.0491027832031, 2649.266845703125, 2058.992156982422)",0,0,0
410,1,"(2100.15555616961, 1569.851140389358, 2840.971144008105, 2150.736661190642)","(2330.7314453125, 1925.2342529296875, 2652.9501953125, 2064.0009765625)",0.4471793472766876,AP05JEQ,0.18807172872978437
411,1,"(2099.612889544216, 1575.1679300444844, 2843.624606264856, 2152.9646955037074)","(2326.73974609375, 1928.146484375, 2644.388916015625, 2070.250244140625)",0.5715054869651794,AP05JEQ,0.4051761404712828
412,1,"(2101.3124278328205, 1580.5557911172314, 2846.231487472729, 2154.595844761719)","(2319.503173828125, 1936.937744140625, 2664.320068359375, 2083.127685546875)",0.3996471166610718,AP05JEQ,0.5023468451155266
413,1,"(2104.900694984913, 1584.1505929632235, 2851.6388415025963, 2154.253093843433)","(2340.302490234375, 1928.76416015625, 2649.7138671875, 2077.81005859375)",0.2981383204460144,AP05JEQ,0.17330553659884762
414,1,"(2103.6903653892437, 1587.1612082822942, 2852.8217251989013, 2153.896436147257)","(2337.6497395833335, 1935.1807861328125, 2646.6901041666665, 2079.0888671875)",0,0,0
415,1,"(2102.4800357935737, 1590.1718236013646, 2854.0046088952067, 2153.5397784510815)","(2334.9969889322915, 1941.597412109375, 2643.6663411458335, 2080.36767578125)",0,0,0
416,1,"(2101.2697061979043, 1593.1824389204353, 2855.1874925915117, 2153.1831207549058)","(2332.34423828125, 1948.0140380859375, 2640.642578125, 2081.646484375)",0.310030072927475,AP05JEO,0.2818273366324806
417,1,"(2104.0481523096946, 1596.0836691074514, 2856.376475743514, 2151.9840123979398)","(2329.661865234375, 1962.2252197265625, 2612.8154296875, 2076.87255859375)",0.5455832481384277,AP05JEQ,0.2190043976177307
418,1,"(2107.1508622922092, 1598.6438826739654, 2858.887606005237, 2150.5399186169716)","(2332.7867431640625, 1964.3099975585938, 2637.2860107421875, 2089.9595947265625)",0,0,0
419,1,"(2110.2535722747243, 1601.2040962404794, 2861.3987362669595, 2149.0958248360034)","(2335.91162109375, 1966.394775390625, 2661.756591796875, 2103.046630859375)",0.30878958106040955,AP05JEQ,0.4565839183721969
420,1,"(2110.2235101972456, 1604.4934727750808, 2861.6309571648294, 2148.8985486162073)","(2335.10146484375, 1967.65947265625, 2663.89638671875, 2107.247705078125)",0,0,0
421,1,"(2110.193448119767, 1607.7828493096822, 2861.8631780626993, 2148.7012723964117)","(2334.29130859375, 1968.924169921875, 2666.036181640625, 2111.448779296875)",0,0,0
422,1,"(2110.1633860422885, 1611.0722258442838, 2862.095398960569, 2148.5039961766156)","(2333.48115234375, 1970.1888671875, 2668.1759765625, 2115.649853515625)",0,0,0
423,1,"(2110.1333239648097, 1614.3616023788852, 2862.327619858439, 2148.30671995682)","(2332.67099609375, 1971.453564453125, 2670.315771484375, 2119.850927734375)",0,0,0
424,1,"(2110.103261887331, 1617.6509789134866, 2862.559840756309, 2148.109443737024)","(2331.86083984375, 1972.71826171875, 2672.45556640625, 2124.052001953125)",0.4549195468425751,AP05JEO,0.43964614332277724
425,1,"(2114.2238398171135, 1621.8107128911238, 2867.785556363289, 2149.7129264848086)","(2330.9677734375, 1983.275390625, 2674.236328125, 2127.052734375)",0.3359367251396179,AP05JEO,0.48066088866413476
426,1,"(2116.0273451780795, 1626.2430689380067, 2870.1712343041554, 2151.441949622808)","(2339.89794921875, 1991.6304931640625, 2680.077880859375, 2138.533203125)",0.2560509741306305,AP05JEO,0.2970073454628336
427,1,"(2115.728395427055, 1629.2105272151255, 2869.072119359609, 2152.2158439989985)","(2342.731689453125, 1998.216064453125, 2676.507568359375, 2138.3818359375)",0,0,0
428,1,"(2115.4294456760313, 1632.1779854922443, 2867.9730044150633, 2152.989738375189)","(2345.5654296875, 2004.8016357421875, 2672.937255859375, 2138.23046875)",0.4476960599422455,AP05JEO,0.3784643530766565
429,1,"(2114.7802298137376, 1636.3521009131682, 2864.6894162809094, 2154.8867044403114)","(2368.894775390625, 2020.1729736328125, 2680.940185546875, 2142.625)",0.3243246078491211,AP05JEO,0.5140874075104863
430,1,"(2112.917003990128, 1639.1850285284613, 2863.5057635918515, 2155.1191045428386)","(2378.9921875, 2011.9112548828125, 2685.27197265625, 2134.44091796875)",0.2592099606990814,AP05JEO,0.23755609410707423
3,3,"(748.0784019733405, 1378.2311423111748, 1424.6946921776112, 1996.1644479241615)","(942.2816162109375, 1747.2813720703125, 1194.3182373046875, 1869.5870361328125)",0.41681715846061707,NA13NRU,0.21432040356277263
4,3,"(749.0851438441655, 1380.2563103485325, 1430.1694607223299, 2000.794627262727)","(953.0187377929688, 1751.9501953125, 1203.809814453125, 1875.364013671875)",0.38890355825424194,NA13NRU,0.57520194257349
5,3,"(745.7188833062048, 1383.0178807534837, 1428.3686352649302, 2005.6515549630378)","(941.7142639160156, 1753.4625549316406, 1201.1851806640625, 1882.2356872558594)",0,0,0
6,3,"(742.3526227682443, 1385.7794511584352, 1426.5678098075305, 2010.5084826633488)","(930.4097900390625, 1754.9749145507812, 1198.560546875, 1889.1073608398438)",0,0,0
7,3,"(738.9863622302837, 1388.5410215633865, 1424.766984350131, 2015.3654103636595)","(919.1053161621094, 1756.4872741699219, 1195.9359130859375, 1895.9790344238281)",0,0,0
8,3,"(735.620101692323, 1391.3025919683378, 1422.9661588927313, 2020.2223380639703)","(907.8008422851562, 1757.9996337890625, 1193.311279296875, 1902.8507080078125)",0.4233933985233307,NA13NRU,0.5619468653476478
9,3,"(733.6019532662356, 1394.5059785312383, 1422.793811734675, 2025.5204896724954)","(906.6275939941406, 1765.2402648925781, 1190.7559814453125, 1906.7001342773438)",0,0,0
10,3,"(731.5838048401481, 1397.7093650941385, 1422.6214645766188, 2030.8186412810207)","(905.454345703125, 1772.4808959960938, 1188.20068359375, 1910.549560546875)",0,0,0
11,3,"(729.5656564140606, 1400.9127516570388, 1422.4491174185625, 2036.116792889546)","(904.2810974121094, 1779.7215270996094, 1185.6453857421875, 1914.3989868164062)",0,0,0
12,3,"(727.5475079879732, 1404.1161382199393, 1422.2767702605063, 2041.4149444980712)","(903.1078491210938, 1786.962158203125, 1183.090087890625, 1918.2484130859375)",0.5248897075653076,NA13NRU,0.4904987053835469
13,3,"(726.2983105428165, 1404.262042056865, 1420.7563691246314, 2043.2459523925395)","(903.0765380859375, 1786.841796875, 1183.41064453125, 1918.32666015625)",0.5264464020729065,NA13NRU,0.4904987053835469
14,3,"(725.9480948162011, 1407.073795003756, 1423.1741110138366, 2052.1906487371143)","(910.7470092773438, 1788.0296630859375, 1184.04443359375, 1918.2857666015625)",0.5377230048179626,NA13NRU,0.5591275045842523
15,3,"(723.0792443853916, 1408.5605059751156, 1418.8183432802302, 2053.3831086937184)","(908.207275390625, 1799.1470947265625, 1175.158935546875, 1921.0037841796875)",0.569720447063446,NA13NRU,0.3059249017511511
16,3,"(720.5516685062054, 1411.8998656360052, 1417.578494069777, 2057.354260222545)","(907.8144938151041, 1803.5745442708333, 1173.3152262369792, 1925.1004069010417)",0,0,0
17,3,"(718.0240926270192, 1415.2392252968946, 1416.3386448593235, 2061.3254117513716)","(907.4217122395834, 1808.0019938151042, 1171.4715169270833, 1929.1970296223958)",0,0,0
18,3,"(715.496516747833, 1418.5785849577842, 1415.0987956488702, 2065.296563280198)","(907.0289306640625, 1812.429443359375, 1169.6278076171875, 1933.29365234375)",0,0,0
19,3,"(712.9689408686467, 1421.9179446186738, 1413.8589464384168, 2069.2677148090247)","(906.6361490885416, 1816.8568929036458, 1167.7840983072917, 1937.390275065104)",0,0,0
20,3,"(710.4413649894605, 1425.2573042795634, 1412.6190972279635, 2073.238866337851)","(906.2433675130209, 1821.2843424479167, 1165.9403889973958, 1941.4868977864583)",0,0,0
21,3,"(707.9137891102743, 1428.5966639404528, 1411.37924801751, 2077.210017866678)","(905.8505859375, 1825.7117919921875, 1164.0966796875, 1945.5835205078124)",0,0,0
22,3,"(705.386213231088, 1431.9360236013424, 1410.1393988070568, 2081.181169395504)","(905.4578043619791, 1830.1392415364583, 1162.2529703776042, 1949.6801432291666)",0,0,0
23,3,"(702.8586373519018, 1435.275383262232, 1408.8995495966033, 2085.152320924331)","(905.0650227864584, 1834.5666910807292, 1160.4092610677083, 1953.776765950521)",0,0,0
24,3,"(700.3310614727156, 1438.6147429231216, 1407.65970038615, 2089.1234724531573)","(904.6722412109375, 1838.994140625, 1158.5655517578125, 1957.873388671875)",0,0,0
25,3,"(697.8034855935294, 1441.954102584011, 1406.4198511756965, 2093.094623981984)","(904.2794596354166, 1843.4215901692708, 1156.7218424479167, 1961.9700113932292)",0,0,0
26,3,"(695.2759097143432, 1445.2934622449006, 1405.1800019652433, 2097.0657755108105)","(903.8866780598959, 1847.8490397135417, 1154.8781331380208, 1966.0666341145834)",0,0,0
27,3,"(692.7483338351569, 1448.6328219057903, 1403.9401527547898, 2101.0369270396372)","(903.493896484375, 1852.2764892578125, 1153.034423828125, 1970.1632568359375)",0,0,0
28,3,"(690.2207579559707, 1451.9721815666799, 1402.7003035443365, 2105.0080785684636)","(903.1011149088541, 1856.7039388020833, 1151.1907145182292, 1974.2598795572917)",0,0,0
29,3,"(687.6931820767845, 1455.3115412275693, 1401.460454333883, 2108.9792300972904)","(902.7083333333334, 1861.1313883463542, 1149.3470052083333, 1978.3565022786458)",0,0,0
30,3,"(685.1656061975983, 1458.6509008884589, 1400.2206051234298, 2112.9503816261167)","(902.3155517578125, 1865.558837890625, 1147.5032958984375, 1982.453125)",0.44471243023872375,NA13NRU,0.22773690968721966
31,3,"(683.8939650953778, 1460.4443780671925, 1399.9473107980277, 2114.081260268792)","(902.338134765625, 1865.5433349609375, 1147.4420166015625, 1982.457275390625)",0.445728600025177,NA13NRU,0.22773690968721966
32,3,"(681.476727045884, 1464.1890211564391, 1398.9257489067309, 2117.927603497903)","(899.0380096435547, 1868.3460388183594, 1150.6051940917969, 1988.3893432617188)",0,0,0
33,3,"(679.0594889963901, 1467.9336642456856, 1397.9041870154342, 2121.773946727014)","(895.7378845214844, 1871.1487426757812, 1153.7683715820312, 1994.3214111328125)",0,0,0
34,3,"(676.6422509468962, 1471.6783073349322, 1396.8826251241373, 2125.6202899561254)","(892.4377593994141, 1873.9514465332031, 1156.9315490722656, 2000.2534790039062)",0,0,0
35,3,"(674.2250128974024, 1475.422950424179, 1395.8610632328405, 2129.4666331852363)","(889.1376342773438, 1876.754150390625, 1160.0947265625, 2006.185546875)",0.4265046715736389,NA13NRU,0.3103524134303072
36,3,"(673.1295093460127, 1479.7185575748276, 1395.3565564333387, 2132.8605649024607)","(889.5619049072266, 1881.3658447265625, 1153.7225341796875, 2007.7174072265625)",0,0,0
37,3,"(672.034005794623, 1484.0141647254761, 1394.852049633837, 2136.2544966196847)","(889.9861755371094, 1885.9775390625, 1147.350341796875, 2009.249267578125)",0,0,0
38,3,"(670.9385022432333, 1488.3097718761246, 1394.3475428343352, 2139.648428336909)","(890.4104461669922, 1890.5892333984375, 1140.9781494140625, 2010.7811279296875)",0,0,0
39,3,"(669.8429986918436, 1492.6053790267733, 1393.8430360348334, 2143.0423600541335)","(890.834716796875, 1895.200927734375, 1134.60595703125, 2012.31298828125)",0.48712992668151855,NA13NRU,0.5792109695253448
40,3,"(667.3880276202766, 1496.218955784464, 1392.2917013919944, 2144.4086303997037)","(890.2837175641741, 1899.62060546875, 1137.7030203683037, 2018.4119349888392)",0,0,0
41,3,"(664.9330565487095, 1499.8325325421547, 1390.740366749155, 2145.774900745274)","(889.7327183314732, 1904.040283203125, 1140.800083705357, 2024.5108816964287)",0,0,0
42,3,"(662.4780854771425, 1503.4461092998454, 1389.189032106316, 2147.141171090844)","(889.1817190987723, 1908.4599609375, 1143.8971470424108, 2030.609828404018)",0,0,0
43,3,"(660.0231144055755, 1507.059686057536, 1387.6376974634768, 2148.507441436415)","(888.6307198660714, 1912.879638671875, 1146.9942103794642, 2036.708775111607)",0,0,0
44,3,"(657.5681433340085, 1510.6732628152267, 1386.0863628206378, 2149.873711781985)","(888.0797206333706, 1917.29931640625, 1150.091273716518, 2042.8077218191963)",0,0,0
45,3,"(655.1131722624414, 1514.2868395729174, 1384.5350281777985, 2151.2399821275553)","(887.5287214006696, 1921.718994140625, 1153.1883370535713, 2048.906668526786)",0,0,0
46,3,"(652.6582011908744, 1517.900416330608, 1382.9836935349595, 2152.6062524731256)","(886.9777221679688, 1926.138671875, 1156.285400390625, 2055.005615234375)",0.48565495014190674,NA13MRU,0.3710423841619563
